+0.0000000E+00	+9.9999100E+05
+1.4505110E-03	+9.9999100E+05
+2.9010221E-03	+9.9996700E+05
+4.3515330E-03	+9.9995200E+05
+5.8020442E-03	+9.9992900E+05
+7.2525553E-03	+9.9991500E+05
+8.7030660E-03	+9.9988600E+05
+1.0153578E-02	+9.9986900E+05
+1.1604088E-02	+9.9986500E+05
+1.3054599E-02	+9.9985800E+05
+1.4505111E-02	+9.9983700E+05
+1.5955622E-02	+9.9981600E+05
+1.7406132E-02	+9.9981200E+05
+1.8856644E-02	+9.9979400E+05
+2.0307155E-02	+9.9978100E+05
+2.1757665E-02	+9.9975500E+05
+2.3208177E-02	+9.9970400E+05
+2.4658688E-02	+9.9968100E+05
+2.6109198E-02	+9.9961200E+05
+2.7559710E-02	+9.9957700E+05
+2.9010221E-02	+9.9953700E+05
+3.0460731E-02	+9.9950800E+05
+3.1911244E-02	+9.9946600E+05
+3.3361754E-02	+9.9939600E+05
+3.4812264E-02	+9.9934900E+05
+3.6262778E-02	+9.9925900E+05
+3.7713287E-02	+9.9915200E+05
+3.9163797E-02	+9.9905400E+05
+4.0614311E-02	+9.9895000E+05
+4.2064820E-02	+9.9879300E+05
+4.3515330E-02	+9.9865500E+05
+4.4965844E-02	+9.9850000E+05
+4.6416353E-02	+9.9833200E+05
+4.7866863E-02	+9.9811800E+05
+4.9317377E-02	+9.9792300E+05
+5.0767886E-02	+9.9769900E+05
+5.2218396E-02	+9.9749900E+05
+5.3668910E-02	+9.9729500E+05
+5.5119419E-02	+9.9707000E+05
+5.6569929E-02	+9.9685800E+05
+5.8020443E-02	+9.9661100E+05
+5.9470956E-02	+9.9634100E+05
+6.0921462E-02	+9.9610000E+05
+6.2371976E-02	+9.9578500E+05
+6.3822489E-02	+9.9545100E+05
+6.5272995E-02	+9.9512700E+05
+6.6723509E-02	+9.9482100E+05
+6.8174022E-02	+9.9451000E+05
+6.9624528E-02	+9.9421100E+05
+7.1075042E-02	+9.9383100E+05
+7.2525555E-02	+9.9347500E+05
+7.3976061E-02	+9.9310400E+05
+7.5426575E-02	+9.9269800E+05
+7.6877088E-02	+9.9230600E+05
+7.8327594E-02	+9.9196300E+05
+7.9778108E-02	+9.9156200E+05
+8.1228621E-02	+9.9111200E+05
+8.2679127E-02	+9.9067200E+05
+8.4129641E-02	+9.9028100E+05
+8.5580154E-02	+9.8979300E+05
+8.7030660E-02	+9.8937900E+05
+8.8481174E-02	+9.8895600E+05
+8.9931687E-02	+9.8847900E+05
+9.1382193E-02	+9.8803800E+05
+9.2832707E-02	+9.8756100E+05
+9.4283220E-02	+9.8709500E+05
+9.5733727E-02	+9.8659600E+05
+9.7184240E-02	+9.8613900E+05
+9.8634753E-02	+9.8564200E+05
+1.0008526E-01	+9.8514500E+05
+1.0153577E-01	+9.8461600E+05
+1.0298629E-01	+9.8415600E+05
+1.0443679E-01	+9.8361900E+05
+1.0588731E-01	+9.8307100E+05
+1.0733782E-01	+9.8251200E+05
+1.0878833E-01	+9.8195100E+05
+1.1023884E-01	+9.8142300E+05
+1.1168935E-01	+9.8089300E+05
+1.1313986E-01	+9.8036000E+05
+1.1459037E-01	+9.7975900E+05
+1.1604089E-01	+9.7921000E+05
+1.1749139E-01	+9.7863300E+05
+1.1894191E-01	+9.7806300E+05
+1.2039242E-01	+9.7751100E+05
+1.2184292E-01	+9.7687800E+05
+1.2329344E-01	+9.7628200E+05
+1.2474395E-01	+9.7566600E+05
+1.2619446E-01	+9.7507500E+05
+1.2764498E-01	+9.7443700E+05
+1.2909548E-01	+9.7382700E+05
+1.3054599E-01	+9.7325600E+05
+1.3199651E-01	+9.7265600E+05
+1.3344702E-01	+9.7207000E+05
+1.3489752E-01	+9.7146500E+05
+1.3634804E-01	+9.7083400E+05
+1.3779855E-01	+9.7020700E+05
+1.3924906E-01	+9.6958400E+05
+1.4069958E-01	+9.6897300E+05
+1.4215008E-01	+9.6835400E+05
+1.4360059E-01	+9.6775700E+05
+1.4505111E-01	+9.6713500E+05
+1.4650162E-01	+9.6650100E+05
+1.4795212E-01	+9.6585900E+05
+1.4940264E-01	+9.6523600E+05
+1.5085315E-01	+9.6460500E+05
+1.5230366E-01	+9.6399900E+05
+1.5375418E-01	+9.6342500E+05
+1.5520468E-01	+9.6281700E+05
+1.5665519E-01	+9.6223500E+05
+1.5810571E-01	+9.6162900E+05
+1.5955622E-01	+9.6103800E+05
+1.6100672E-01	+9.6045800E+05
+1.6245724E-01	+9.5990500E+05
