+0.0000000E+00	+9.9998000E+05
+1.4505110E-03	+9.9998000E+05
+2.9010221E-03	+9.9995200E+05
+4.3515330E-03	+9.9992400E+05
+5.8020442E-03	+9.9989200E+05
+7.2525553E-03	+9.9985500E+05
+8.7030660E-03	+9.9984400E+05
+1.0153578E-02	+9.9980600E+05
+1.1604088E-02	+9.9974500E+05
+1.3054599E-02	+9.9968900E+05
+1.4505111E-02	+9.9961200E+05
+1.5955622E-02	+9.9955200E+05
+1.7406132E-02	+9.9947400E+05
+1.8856644E-02	+9.9932200E+05
+2.0307155E-02	+9.9918900E+05
+2.1757665E-02	+9.9906300E+05
+2.3208177E-02	+9.9891100E+05
+2.4658688E-02	+9.9870900E+05
+2.6109198E-02	+9.9846300E+05
+2.7559710E-02	+9.9825000E+05
+2.9010221E-02	+9.9799500E+05
+3.0460731E-02	+9.9766600E+05
+3.1911244E-02	+9.9733700E+05
+3.3361754E-02	+9.9697300E+05
+3.4812264E-02	+9.9659500E+05
+3.6262778E-02	+9.9621000E+05
+3.7713287E-02	+9.9582100E+05
+3.9163797E-02	+9.9537000E+05
+4.0614311E-02	+9.9487300E+05
+4.2064820E-02	+9.9442100E+05
+4.3515330E-02	+9.9388100E+05
+4.4965844E-02	+9.9334900E+05
+4.6416353E-02	+9.9279900E+05
+4.7866863E-02	+9.9225100E+05
+4.9317377E-02	+9.9161300E+05
+5.0767886E-02	+9.9098600E+05
+5.2218396E-02	+9.9035200E+05
+5.3668910E-02	+9.8965500E+05
+5.5119419E-02	+9.8895200E+05
+5.6569929E-02	+9.8825700E+05
+5.8020443E-02	+9.8752900E+05
+5.9470956E-02	+9.8682600E+05
+6.0921462E-02	+9.8604300E+05
+6.2371976E-02	+9.8525200E+05
+6.3822489E-02	+9.8445700E+05
+6.5272995E-02	+9.8361900E+05
+6.6723509E-02	+9.8282200E+05
+6.8174022E-02	+9.8194100E+05
+6.9624528E-02	+9.8108300E+05
+7.1075042E-02	+9.8020700E+05
+7.2525555E-02	+9.7933300E+05
+7.3976061E-02	+9.7839400E+05
+7.5426575E-02	+9.7741100E+05
+7.6877088E-02	+9.7640400E+05
+7.8327594E-02	+9.7534900E+05
+7.9778108E-02	+9.7431400E+05
+8.1228621E-02	+9.7332200E+05
+8.2679127E-02	+9.7230500E+05
+8.4129641E-02	+9.7125100E+05
+8.5580154E-02	+9.7019800E+05
+8.7030660E-02	+9.6912400E+05
+8.8481174E-02	+9.6799600E+05
+8.9931687E-02	+9.6684000E+05
+9.1382193E-02	+9.6565100E+05
+9.2832707E-02	+9.6443000E+05
+9.4283220E-02	+9.6333500E+05
+9.5733727E-02	+9.6211900E+05
+9.7184240E-02	+9.6088900E+05
+9.8634753E-02	+9.5967800E+05
+1.0008526E-01	+9.5847800E+05
+1.0153577E-01	+9.5726500E+05
+1.0298629E-01	+9.5598200E+05
+1.0443679E-01	+9.5472800E+05
+1.0588731E-01	+9.5346600E+05
+1.0733782E-01	+9.5215400E+05
+1.0878833E-01	+9.5088400E+05
+1.1023884E-01	+9.4958200E+05
+1.1168935E-01	+9.4825900E+05
+1.1313986E-01	+9.4690500E+05
+1.1459037E-01	+9.4553700E+05
+1.1604089E-01	+9.4421900E+05
+1.1749139E-01	+9.4283700E+05
+1.1894191E-01	+9.4142700E+05
+1.2039242E-01	+9.4007600E+05
+1.2184292E-01	+9.3871800E+05
+1.2329344E-01	+9.3732300E+05
+1.2474395E-01	+9.3593900E+05
+1.2619446E-01	+9.3457800E+05
+1.2764498E-01	+9.3310900E+05
+1.2909548E-01	+9.3163700E+05
+1.3054599E-01	+9.3021600E+05
+1.3199651E-01	+9.2881400E+05
+1.3344702E-01	+9.2737800E+05
+1.3489752E-01	+9.2591100E+05
+1.3634804E-01	+9.2444100E+05
+1.3779855E-01	+9.2301800E+05
+1.3924906E-01	+9.2158600E+05
+1.4069958E-01	+9.2003300E+05
+1.4215008E-01	+9.1849600E+05
+1.4360059E-01	+9.1700200E+05
+1.4505111E-01	+9.1551600E+05
+1.4650162E-01	+9.1403900E+05
+1.4795212E-01	+9.1254400E+05
+1.4940264E-01	+9.1108600E+05
+1.5085315E-01	+9.0965000E+05
+1.5230366E-01	+9.0825900E+05
+1.5375418E-01	+9.0674300E+05
+1.5520468E-01	+9.0528500E+05
+1.5665519E-01	+9.0383000E+05
+1.5810571E-01	+9.0241500E+05
+1.5955622E-01	+9.0096000E+05
+1.6100672E-01	+8.9947700E+05
+1.6245724E-01	+8.9804800E+05
+1.6390775E-01	+8.9653900E+05
+1.6535825E-01	+8.9511500E+05
+1.6680878E-01	+8.9374000E+05
+1.6825928E-01	+8.9227200E+05
+1.6970979E-01	+8.9089100E+05
+1.7116031E-01	+8.8949000E+05
+1.7261081E-01	+8.8814800E+05
+1.7406132E-01	+8.8680300E+05
+1.7551184E-01	+8.8546600E+05
+1.7696235E-01	+8.8414100E+05
+1.7841285E-01	+8.8276000E+05
+1.7986337E-01	+8.8143200E+05
+1.8131388E-01	+8.8014700E+05
+1.8276439E-01	+8.7881700E+05
+1.8421491E-01	+8.7747400E+05
+1.8566541E-01	+8.7620100E+05
+1.8711592E-01	+8.7496100E+05
+1.8856644E-01	+8.7376300E+05
+1.9001695E-01	+8.7259300E+05
+1.9146745E-01	+8.7137800E+05
+1.9291797E-01	+8.7019600E+05
+1.9436848E-01	+8.6905100E+05
+1.9581899E-01	+8.6797300E+05
+1.9726951E-01	+8.6694200E+05
+1.9872001E-01	+8.6586600E+05
+2.0017052E-01	+8.6485200E+05
+2.0162104E-01	+8.6381300E+05
+2.0307155E-01	+8.6283100E+05
+2.0452205E-01	+8.6183700E+05
+2.0597257E-01	+8.6085800E+05
+2.0742308E-01	+8.5985700E+05
+2.0887359E-01	+8.5886100E+05
+2.1032411E-01	+8.5789800E+05
+2.1177461E-01	+8.5700200E+05
+2.1322512E-01	+8.5606100E+05
+2.1467564E-01	+8.5513500E+05
+2.1612614E-01	+8.5422500E+05
+2.1757665E-01	+8.5329800E+05
+2.1902717E-01	+8.5237400E+05
+2.2047768E-01	+8.5146000E+05
+2.2192818E-01	+8.5056200E+05
+2.2337870E-01	+8.4968400E+05
+2.2482921E-01	+8.4878900E+05
+2.2627972E-01	+8.4785900E+05
+2.2773024E-01	+8.4699400E+05
+2.2918074E-01	+8.4609700E+05
+2.3063125E-01	+8.4525200E+05
+2.3208177E-01	+8.4439700E+05
+2.3353228E-01	+8.4354600E+05
+2.3498278E-01	+8.4272000E+05
+2.3643329E-01	+8.4189100E+05
+2.3788382E-01	+8.4102000E+05
+2.3933433E-01	+8.4015700E+05
+2.4078484E-01	+8.3931200E+05
+2.4223534E-01	+8.3847600E+05
+2.4368585E-01	+8.3764000E+05
+2.4513636E-01	+8.3674500E+05
+2.4658689E-01	+8.3590700E+05
+2.4803740E-01	+8.3510800E+05
+2.4948790E-01	+8.3429700E+05
+2.5093841E-01	+8.3350300E+05
+2.5238892E-01	+8.3271300E+05
+2.5383942E-01	+8.3191700E+05
+2.5528996E-01	+8.3115700E+05
+2.5674046E-01	+8.3035200E+05
+2.5819097E-01	+8.2960200E+05
+2.5964147E-01	+8.2883500E+05
+2.6109198E-01	+8.2809500E+05
+2.6254249E-01	+8.2730200E+05
+2.6399302E-01	+8.2657100E+05
+2.6544353E-01	+8.2586800E+05
+2.6689403E-01	+8.2521100E+05
+2.6834454E-01	+8.2450700E+05
+2.6979505E-01	+8.2381200E+05
+2.7124555E-01	+8.2309500E+05
+2.7269609E-01	+8.2241400E+05
+2.7414659E-01	+8.2171300E+05
+2.7559710E-01	+8.2105400E+05
+2.7704761E-01	+8.2044300E+05
+2.7849811E-01	+8.1979000E+05
+2.7994862E-01	+8.1920000E+05
+2.8139915E-01	+8.1854900E+05
+2.8284966E-01	+8.1794800E+05
+2.8430017E-01	+8.1730700E+05
+2.8575067E-01	+8.1668300E+05
+2.8720118E-01	+8.1602900E+05
+2.8865169E-01	+8.1545400E+05
+2.9010222E-01	+8.1486800E+05
+2.9155273E-01	+8.1428400E+05
+2.9300323E-01	+8.1378900E+05
+2.9445374E-01	+8.1324500E+05
+2.9590425E-01	+8.1272200E+05
+2.9735475E-01	+8.1218500E+05
+2.9880529E-01	+8.1168000E+05
+3.0025579E-01	+8.1116300E+05
+3.0170630E-01	+8.1070500E+05
+3.0315681E-01	+8.1023700E+05
+3.0460731E-01	+8.0974000E+05
+3.0605782E-01	+8.0928700E+05
+3.0750835E-01	+8.0883000E+05
+3.0895886E-01	+8.0836400E+05
+3.1040936E-01	+8.0789500E+05
+3.1185987E-01	+8.0747400E+05
+3.1331038E-01	+8.0702100E+05
+3.1476088E-01	+8.0664200E+05
+3.1621142E-01	+8.0628100E+05
+3.1766192E-01	+8.0584500E+05
+3.1911243E-01	+8.0546700E+05
+3.2056294E-01	+8.0511600E+05
+3.2201344E-01	+8.0477100E+05
+3.2346395E-01	+8.0442300E+05
+3.2491448E-01	+8.0410300E+05
+3.2636499E-01	+8.0378100E+05
+3.2781550E-01	+8.0345700E+05
+3.2926600E-01	+8.0316500E+05
+3.3071651E-01	+8.0290500E+05
+3.3216704E-01	+8.0258900E+05
+3.3361755E-01	+8.0230200E+05
+3.3506806E-01	+8.0201300E+05
+3.3651856E-01	+8.0175300E+05
+3.3796907E-01	+8.0146300E+05
+3.3941958E-01	+8.0118600E+05
+3.4087011E-01	+8.0098700E+05
+3.4232062E-01	+8.0077900E+05
+3.4377112E-01	+8.0056300E+05
+3.4522163E-01	+8.0038300E+05
+3.4667214E-01	+8.0017000E+05
+3.4812264E-01	+7.9998100E+05
+3.4957318E-01	+7.9981500E+05
+3.5102368E-01	+7.9965600E+05
+3.5247419E-01	+7.9948200E+05
+3.5392470E-01	+7.9939100E+05
+3.5537520E-01	+7.9925800E+05
+3.5682571E-01	+7.9917000E+05
+3.5827624E-01	+7.9907800E+05
+3.5972675E-01	+7.9894100E+05
+3.6117725E-01	+7.9884900E+05
+3.6262776E-01	+7.9878100E+05
+3.6407827E-01	+7.9870400E+05
+3.6552877E-01	+7.9862400E+05
+3.6697931E-01	+7.9854600E+05
+3.6842981E-01	+7.9849700E+05
+3.6988032E-01	+7.9845400E+05
+3.7133083E-01	+7.9841400E+05
+3.7278133E-01	+7.9837500E+05
+3.7423184E-01	+7.9835200E+05
+3.7568237E-01	+7.9831900E+05
+3.7713288E-01	+7.9829900E+05
+3.7858339E-01	+7.9828900E+05
+3.8003389E-01	+7.9829600E+05
+3.8148440E-01	+7.9832500E+05
+3.8293491E-01	+7.9835500E+05
+3.8438544E-01	+7.9836900E+05
+3.8583595E-01	+7.9839300E+05
+3.8728645E-01	+7.9840400E+05
+3.8873696E-01	+7.9843600E+05
+3.9018747E-01	+7.9847700E+05
+3.9163797E-01	+7.9851300E+05
+3.9308851E-01	+7.9854400E+05
+3.9453901E-01	+7.9858400E+05
+3.9598952E-01	+7.9863000E+05
+3.9744003E-01	+7.9868400E+05
+3.9889053E-01	+7.9872100E+05
+4.0034104E-01	+7.9877600E+05
+4.0179157E-01	+7.9883000E+05
+4.0324208E-01	+7.9888300E+05
+4.0469258E-01	+7.9892700E+05
+4.0614309E-01	+7.9899500E+05
+4.0759360E-01	+7.9906200E+05
+4.0904410E-01	+7.9914000E+05
+4.1049464E-01	+7.9920900E+05
+4.1194514E-01	+7.9925500E+05
+4.1339565E-01	+7.9931000E+05
+4.1484616E-01	+7.9936100E+05
+4.1629666E-01	+7.9941300E+05
+4.1774717E-01	+7.9945000E+05
+4.1919770E-01	+7.9953100E+05
+4.2064821E-01	+7.9959600E+05
+4.2209872E-01	+7.9966000E+05
+4.2354922E-01	+7.9972700E+05
+4.2499973E-01	+7.9979300E+05
+4.2645024E-01	+7.9986600E+05
+4.2790077E-01	+7.9994400E+05
+4.2935128E-01	+8.0001400E+05
+4.3080178E-01	+8.0006700E+05
+4.3225229E-01	+8.0011200E+05
+4.3370280E-01	+8.0017600E+05
+4.3515330E-01	+8.0024800E+05
+4.3660384E-01	+8.0031200E+05
+4.3805434E-01	+8.0037100E+05
+4.3950485E-01	+8.0041900E+05
+4.4095536E-01	+8.0049900E+05
+4.4240586E-01	+8.0057400E+05
+4.4385637E-01	+8.0065700E+05
+4.4530690E-01	+8.0069700E+05
+4.4675741E-01	+8.0074400E+05
+4.4820792E-01	+8.0080100E+05
+4.4965842E-01	+8.0085900E+05
+4.5110893E-01	+8.0094000E+05
+4.5255943E-01	+8.0101100E+05
+4.5400997E-01	+8.0107800E+05
+4.5546047E-01	+8.0114000E+05
+4.5691098E-01	+8.0120400E+05
+4.5836149E-01	+8.0126500E+05
+4.5981199E-01	+8.0131900E+05
+4.6126250E-01	+8.0137800E+05
+4.6271303E-01	+8.0143500E+05
+4.6416354E-01	+8.0149000E+05
+4.6561405E-01	+8.0153500E+05
+4.6706455E-01	+8.0159800E+05
+4.6851506E-01	+8.0165600E+05
+4.6996557E-01	+8.0171900E+05
+4.7141607E-01	+8.0178300E+05
+4.7286658E-01	+8.0181800E+05
+4.7431709E-01	+8.0186900E+05
+4.7576765E-01	+8.0192600E+05
+4.7721815E-01	+8.0199100E+05
+4.7866866E-01	+8.0204300E+05
+4.8011917E-01	+8.0210300E+05
+4.8156967E-01	+8.0215700E+05
+4.8302018E-01	+8.0220500E+05
+4.8447069E-01	+8.0226100E+05
+4.8592119E-01	+8.0230300E+05
+4.8737170E-01	+8.0236000E+05
+4.8882220E-01	+8.0242000E+05
+4.9027271E-01	+8.0248200E+05
+4.9172322E-01	+8.0251800E+05
+4.9317378E-01	+8.0256900E+05
+4.9462429E-01	+8.0260900E+05
+4.9607479E-01	+8.0266300E+05
+4.9752530E-01	+8.0270600E+05
+4.9897581E-01	+8.0276200E+05
+5.0042631E-01	+8.0280900E+05
+5.0187682E-01	+8.0285400E+05
+5.0332732E-01	+8.0289800E+05
+5.0477783E-01	+8.0296200E+05
+5.0622834E-01	+8.0301600E+05
+5.0767884E-01	+8.0306500E+05
+5.0912941E-01	+8.0310800E+05
+5.1057991E-01	+8.0313400E+05
+5.1203042E-01	+8.0315400E+05
+5.1348092E-01	+8.0319900E+05
+5.1493143E-01	+8.0323400E+05
+5.1638194E-01	+8.0325600E+05
+5.1783244E-01	+8.0329000E+05
+5.1928295E-01	+8.0330700E+05
+5.2073346E-01	+8.0334500E+05
+5.2218396E-01	+8.0339000E+05
+5.2363447E-01	+8.0341700E+05
+5.2508498E-01	+8.0344500E+05
+5.2653554E-01	+8.0348400E+05
+5.2798604E-01	+8.0351900E+05
+5.2943655E-01	+8.0352800E+05
+5.3088706E-01	+8.0354700E+05
+5.3233756E-01	+8.0354400E+05
+5.3378807E-01	+8.0354300E+05
+5.3523858E-01	+8.0353900E+05
+5.3668908E-01	+8.0351900E+05
+5.3813959E-01	+8.0347600E+05
+5.3959009E-01	+8.0343100E+05
+5.4104060E-01	+8.0333100E+05
+5.4249111E-01	+8.0321800E+05
+5.4394167E-01	+8.0308700E+05
+5.4539218E-01	+8.0290800E+05
+5.4684268E-01	+8.0266400E+05
+5.4829319E-01	+8.0241100E+05
+5.4974370E-01	+8.0214400E+05
+5.5119420E-01	+8.0182900E+05
