%  ASCII export : 
%
%  Momentum is normalized to the product of particle's mass and speed of light.
%  All other quantities are in SI units.
%
%            posX             posY             posZ             momX             momY             momZ             mass           charge     macro-charge             time       particleID         sourceID

    -0.0014062972     8.067544e-05     -0.012418258     0.0035998225    -0.0044854749     0.0040789079    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            37317                1
    0.00090797886    3.2743174e-07     0.0024098512     0.0020773851    0.00073536811    0.00017832608    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            38874                1
     0.0016969278    9.3562958e-05    -0.0055423728    0.00010261448     0.0083436444    6.2856336e-05    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            34101                1
    -0.0013452806    5.1656574e-05      0.005557809     0.0031076702      0.010644962    -0.0021702209    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            37495                1
     0.0014319476    6.4362321e-05     0.0022197887      0.002293518      0.010126565    -0.0085240426    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            36778                1
   -0.00071852235    5.4942248e-05     0.0058192457   -0.00017679122   -0.00084176927   -0.00021420848    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            26206                1
   -0.00084880926    3.8245726e-05     0.0069728829    -0.0025855573     0.0060644099     0.0076091369    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            36861                1
    0.00021929006    7.9724079e-05     -0.003800903    -0.0042214454    -0.0063714697     0.0015618666    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            38323                1
     0.0015697423    2.2168057e-05     0.0075230706   -0.00073561515     0.0077148327   -0.00084783998    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            38220                1
    -0.0011364444    9.3142757e-05    -0.0085178865    0.00075054658     -0.006480536    -0.0030737594    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            38770                1
    0.00076368119    9.3081464e-05    -0.0065442217   -0.00022538012    -0.0028558767   -0.00036672372    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            38457                1
   -0.00017466818    3.8406429e-06      0.013816687    -0.0007836158      0.003893781     0.0015134823    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            38792                1
    0.00072423677    9.1108675e-05    -0.0097937332     -0.002018387    -0.0072046723     0.0018864063    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            38734                1
    -0.0012279866    9.9960307e-05    -0.0083845584    -0.0010491943     0.0097297318    -0.0014051049    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            36307                1
   -0.00033805016    1.1900692e-06      0.013413792     0.0098548643    -0.0095457016    -0.0040613594    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            35196                1
     0.0011379776    9.5491603e-05    -0.0065592043     0.0018485315    -0.0076310034    0.00088296208    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            38876                1
     0.0013310623    9.0974238e-05    -0.0085469894    0.00092912622    -0.0032394743   -0.00014177247    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            38256                1
    -0.0015517198    3.6603411e-05     0.0069253561     -0.004411357     0.0064792903    -0.0077322456    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            37116                1
     0.0012340524    3.2668719e-05    -0.0052232663    0.00017690631     0.0061384053     0.0007488855    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            37365                1
     0.0010153315    2.5532147e-05      0.013433212    -0.0026698175     0.0079819029     0.0017251788    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            38262                1
    -0.0010209887    9.0612666e-05    -0.0060401591    0.00038091562     0.0055278377    -0.0004813319    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            31593                1
    -0.0014947363     5.663585e-05     -0.014079449   -0.00032213214    -0.0078359023    0.00010953568    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            37117                1
    0.00055769261    8.9022855e-05    -0.0098721432    -0.0030903956       0.00674902    -0.0060336036    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            34176                1
    0.00015786539    7.6492004e-05    -0.0037988997    -0.0085580945    -0.0041437033     0.0035467364    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            37827                1
   -0.00056315254    1.9173558e-05     0.0095770471     0.0020627237     0.0082824184     0.0023823313    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            38458                1
    0.00018157091    6.3831416e-05     0.0035282571     0.0010381556      0.010461095    -0.0060669803    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            36945                1
    0.00016619913     5.757697e-05     0.0034160789     0.0059515992     0.0089092152    0.00079374283    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            36653                1
    -0.0003227079    9.2457893e-05     0.0031643568   -0.00060307852      0.012339631     0.0028105106    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            36603                1
    -0.0013770035    6.8960486e-05     0.0064289579    4.1959156e-05     0.0098194713    0.00015953234    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            36873                1
     0.0011380004    9.7607204e-05    -0.0065586637     0.0018869383    -0.0040691574     0.0017920336    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            38877                1
    0.00052526657    1.2281682e-05     -0.008737524     0.0022736387    -0.0002966022    -0.0037730588    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            31345                1
   -0.00080639595    8.2477578e-05    -0.0026524372     0.0010937795    -0.0027190289    -0.0016448013    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            37856                1
     0.0003769316    2.5078648e-06       0.01410126    0.00096002902   -2.5104246e-05    0.00014555857    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            37773                1
    0.00057995686     2.137453e-05    0.00056435744    -0.0020763837     0.0062542674     0.0043325047    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            37829                1
       0.00116546    4.0603478e-05      0.011305187     0.0003372978     0.0086399354   -0.00018176215    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            37774                1
    -0.0015653862    9.9379708e-05    -0.0086280992    -0.0039887507     -0.003153749    -0.0028116417    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            38962                1
     0.0034282794    1.4107301e-05      0.012870824     0.0029522278     0.0044805203    0.00054578454    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            38263                1
   -0.00063540554    8.7036184e-05    -0.0029385427     -0.001764663    -0.0062038749    -0.0084346598    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            38578                1
   -0.00057105441    7.3993935e-05    -0.0080727702    -0.0014067737    -0.0062459479     0.0033134182    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            37900                1
   -0.00086752529    5.9990049e-05    -0.0082290219     0.0024664609     0.0061675953    -0.0035863759    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            34303                1
      0.001372007     1.616494e-05    -0.0053709513     0.0019325388   -0.00010213771    0.00056859769    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            34369                1
   -8.6473709e-05    9.6891948e-05     0.0033034454     0.0010549112    -0.0050368649    -0.0025869417    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            38875                1
    -0.0014618301    8.8525951e-05     0.0062573748    -0.0018576602     0.0022230442    -0.0049595372    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            30779                1
    5.4118274e-05    4.5607088e-05     0.0033516968   -0.00071483268     0.0061765024   -0.00090464868    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            35888                1
     0.0015368593    9.7742115e-05    -0.0050915284    6.4893378e-05      0.009043986   -0.00035202512    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            34513                1
     0.0027581837    7.7400473e-05    -0.0044321502     0.0043856674    -0.0067820433    -0.0043980512    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            38264                1
     0.0014416076    2.6069356e-05    -0.0089293513    0.00082881801   -9.4802221e-05    -0.0028272779    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            33489                1
    0.00067660236    6.8024361e-05    -0.0098077878    -0.0044162744    -0.0065996284      0.007008337    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            37602                1
     0.0016165673    7.3021089e-05    -0.0022659048    0.00013032879     0.0089932196    -0.0048439372    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            35691                1
   -0.00076283934     7.754899e-05    -0.0083752312   -0.00070479058    -0.0060352003    -0.0048016766    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            38039                1
    -0.0003403679    4.5233519e-06     0.0095826704     0.0010427283     0.0016755272    -0.0030099833    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.9093808e-18            37754                1
