%  ASCII export : 
%
%  Momentum is normalized to the product of particle's mass and speed of light.
%  All other quantities are in SI units.
%
%            posX             posY             posZ             momX             momY             momZ             mass           charge     macro-charge             time       particleID         sourceID

   -0.00013802505    9.6644661e-05    -0.0026512768    -0.0053638411     -0.008426181    -0.0045624808    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            46066                1
      0.001117531    7.7207551e-05     -0.013323233     6.377363e-05    -0.0048979656    -0.0027213693    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            43858                1
    0.00066107756    4.7035501e-05     -0.013217185   -0.00050776207    -0.0076242946     0.0017961628    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            43435                1
     0.0016915881    7.3497424e-05    -0.0055671274    -0.0079479096     0.0084422417   -0.00018587399    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            42358                1
     0.0015336325    1.9301963e-06      0.011528457    0.00032098041    -0.0010186745    -0.0017207135    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            43028                1
   -0.00072337477    4.7934896e-05     0.0058134641   -0.00017999123   -0.00086111709   -0.00021419869    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            26206                1
   -0.00066490361    7.7510864e-05    -0.0025627578    0.00010192541      0.010257881     0.0038868131    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            42929                1
     0.0013431322    9.9761208e-05    -0.0053319288     0.0016863511   -0.00060568575     0.0040182653    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            46067                1
   -0.00070996111    7.8611578e-05    -0.0085102646   -0.00099017401    -0.0035003896   -0.00063325668    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            44173                1
     0.0015230289    3.1514599e-05      0.007600056    -0.0017053569     0.0048733447     0.0061614229    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            43525                1
   -0.00050110446    8.1005546e-06     0.0096128564     0.0073917573     0.0037983211      0.006425282    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            45438                1
   -0.00099416962    8.0935424e-05    -0.0024024593    -0.0014189862    -0.0055100624    0.00075097801    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            45291                1
    -0.0017697099    2.8372264e-05      0.010696704    -0.0018944425     -0.006518539     0.0016686344    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            41052                1
    -0.0003202217    9.7167511e-05    -0.0081476085   -0.00034225782    -0.0030094804   -0.00087923033    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            45903                1
    7.1877868e-05    9.6616524e-05    -0.0039790333     0.0031738267    -0.0033329774     0.0033793061    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            45893                1
     0.0034432292    1.1656243e-05      0.013075271      0.001507482    -0.0080655115     0.0053443969    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            41191                1
    -0.0016195652    1.4175888e-05      0.002317379   -0.00080383569     0.0041375649    0.00068693748    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            42229                1
    -0.0014732499    2.4458035e-05      0.011101472    0.00051423686    -0.0068519353    -0.0016313929    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            40552                1
     0.0014712185    9.7121978e-05     -0.005093677     0.0020046858    -0.0021974989    -0.0031884171    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            45833                1
    0.00093065039    1.2469678e-05      0.011361586   -0.00053571328    -0.0079308134    8.6141321e-05    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            41414                1
     0.0021126324    3.5902038e-05     -0.012543397     0.0005492419    -0.0087096989    -0.0038636876    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            43496                1
    -0.0026986664    6.2154373e-05    -0.0018837901    0.00038995876    -0.0073480322    0.00077548577    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            44834                1
     0.0020497642    8.6921333e-05    -0.0079303179    -0.0049570217    -0.0045181527     0.0044541848    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            45289                1
    0.00053662958    8.2890874e-05    -0.0040626917    -0.0033585599     0.0093246112   -0.00061121566    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            41830                1
     0.0011342504    3.5202451e-05     0.0076856432     0.0013709078     0.0043140203   -0.00014716815    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            43083                1
     0.0001465899    2.4568819e-05     0.0033941248     0.0018071305      0.004477086    0.00022769917    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            42218                1
   -0.00032574855     3.193786e-05     0.0030508463    -0.0033087493     0.0059630587   -0.00048090602    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            42981                1
    -6.211616e-05    6.0309339e-05      0.003225035    0.00051635021      0.010235614    -0.0035849919    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            43708                1
     -0.001073754    2.9624183e-05     0.0066511598     0.0037844812    -0.0039070323     0.0048088236    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            39529                1
      0.002312921    1.9407413e-05     0.0074225413     0.0046578529     0.0059390892     0.0059549618    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            44990                1
     0.0018519695     1.412442e-05      0.010565954     0.0035546883     0.0030698737     0.0013944681    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            44537                1
   -0.00033882825    1.8526893e-05     0.0096929343   -0.00081634941     0.0066377358     0.0007892077    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            45290                1
    0.00040309166    9.5836935e-05      0.014105392    0.00096171774   -2.4968407e-05    0.00014556613    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            37773                1
   -0.00036748353    9.5290889e-05    -0.0034833909    0.00028613897    -0.0027594983    -0.0092149992    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            45743                1
   -0.00073393987     2.826289e-05     0.0098322537     0.0067675556    -0.0059706555     0.0056357938    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            40160                1
   -0.00020700185    9.0160596e-05    -0.0084303338    -0.0020619323    -0.0073216208    -0.0013129615    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            45803                1
   -0.00099865231    8.0456142e-05    -0.0082240244     0.0018802321    -0.0076220529    -0.0011950426    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            45388                1
    0.00041335821    5.5382905e-05    -0.0037197173     -0.001949643      0.007614994      0.004832814    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0001939e-18            41687                1
