%  ASCII export : 
%
%  Momentum is normalized to the product of particle's mass and speed of light.
%  All other quantities are in SI units.
%
%            posX             posY             posZ             momX             momY             momZ             mass           charge     macro-charge             time       particleID         sourceID

     -0.001287507    3.5668701e-05     0.0062550749    -0.0036282982     0.0062651811    -0.0009674622    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            13877                1
     0.0011180703    1.0435537e-05      0.013600651    -0.0021888756     0.0050550252    -0.0019292546    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14733                1
   -0.00090140407     7.083876e-05     0.0059426473    0.00098296744     0.0097187627    0.00030634963    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            13950                1
    -0.0020107643    9.3386145e-05     0.0027450991    0.00065725861       0.01076488   -0.00039089101    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            13770                1
     0.0016854203    8.1697333e-05      -0.01290349    -0.0021199535    -0.0047930474    0.00047261777    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14026                1
    0.00037367048    3.5029429e-05    -0.0036853808   -0.00080681726    0.00050189608    0.00023864195    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            13187                1
    -0.0018819051    8.3617488e-05     0.0017716578     -0.001232438      0.010153631     0.0014416521    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            13793                1
    0.00014421751    7.2876152e-05     -0.004202588    0.00015962233    -0.0037384874   -0.00056807871    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14314                1
     0.0012990229    1.1133596e-05    -0.0050959093    -0.0029111407     0.0011299502    0.00075678929    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            10982                1
    -0.0004947937    1.1550853e-05     0.0094539393    -0.0051410282     0.0034483618    -0.0049990481    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14133                1
   -0.00043898143    8.0265789e-05     0.0094934059     0.0011944562      0.011234243   -0.00050812674    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14134                1
   -0.00042246145    9.0312969e-05    5.6343506e-05     0.0007329908     -0.008030761    -0.0022119153    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14792                1
     0.0014494387    4.5589928e-05      0.013761074     0.0010949781      0.010869275    -0.0025673644    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14555                1
    0.00022579631    8.5860818e-05    0.00042351559     0.0023026625    -0.0050638011     0.0036104252    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14714                1
    -0.0019319482    8.3455583e-05     0.0021023499    -0.0020495495      0.010756352       0.00137355    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            13910                1
    -0.0009139966    4.6675985e-05    -0.0082895085    -0.0033921872    -0.0075485203    0.00051479443    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14142                1
   -0.00062344916      4.05951e-05    -0.0082285758   -0.00071368407    -0.0068610795    0.00074880023    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            13991                1
     0.0017431616    7.4599797e-05     -0.008852018    0.00010235671    -0.0057751779   -0.00021805652    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14411                1
     0.0020513844    5.6220328e-05      0.012089297    -0.0002853206      0.010115667   -7.7345852e-05    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14380                1
     0.0016942431    6.1162202e-05     0.0022642002   -0.00025134196     0.0034580661    -0.0036450082    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18             9014                1
    0.00014588208     6.660448e-05    -0.0042098872    0.00039640086    -0.0046327556    -0.0016065817    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14315                1
   -0.00010938631    1.1241485e-05      0.013868642      0.002867467    -0.0085535087   -0.00052042661    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            13968                1
    0.00093959545     1.862846e-05      0.011351891     -0.001345944     0.0069675557    0.00029964081    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14675                1
   -0.00041525613    3.2747415e-05     0.0093398513    6.4241387e-05     0.0060522938   -8.0658261e-05    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14174                1
     0.0012215846    3.2853153e-05      0.011395327     0.0014065546     0.0062647229     0.0012006275    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14342                1
     -0.006478115      7.56586e-06    -0.0017389616   -0.00025162994     0.0015766427    0.00093398028    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18               32                0
   -0.00014801146    8.3881911e-05   -4.3650639e-06    0.00079562282    -0.0049691037    0.00020294762    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14682                1
     0.0013218201    3.5400029e-05    -0.0090712607     0.0018210139    -0.0096022952    -0.0053461888    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14205                1
    -0.0011206591    8.8242654e-05    -0.0032022691     0.0021169097     -0.009997284     0.0021001471    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14793                1
    -0.0013620359    4.2251209e-05      0.011368926     0.0044012219      0.006651572     0.0070794076    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14226                1
    -0.0013315488    3.7358554e-05    -0.0080211274    0.00054308359    -0.0080452394    -0.0095026093    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14098                1
     0.0017150567    3.3130833e-05     0.0072370898   -0.00012773427     0.0049982877    -0.0014810773    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            13710                1
    -0.0014120612    1.4504035e-06     -0.014040822   -0.00089788856    0.00038093884     0.0021647583    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14777                1
    -0.0016932132    9.3515839e-05     0.0017363367   -0.00079366937    -0.0080528734   -0.00036794768    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14827                1
    -0.0028255063    9.0032583e-05    -0.0019211338     -0.002359994    -0.0038049431    -0.0035878643    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14710                1
     0.0015822188    7.7143188e-05     0.0025751446    -0.0015217866      0.010784147     0.0032098752    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14003                1
   -0.00091360655    6.9333648e-05    -0.0083283875   -0.00027951784    -0.0023528321    0.00020229538    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            13680                1
   -7.4727417e-05    6.9038382e-05      0.004010695    -0.0029750965     0.0095563894   -0.00074716238    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            13864                1
    -0.0011309473    8.2284358e-05    -0.0036075739     0.0018057601    -0.0047269878    -0.0016896572    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14615                1
    0.00044258402    8.8052351e-05    -0.0039582714     0.0010773628    -0.0019971894    -0.0065403176    9.1093825e-31   -1.6021766e-19    -9.156439e-20    1.3727597e-18            14412                1
