%  ASCII export : 
%
%  Momentum is normalized to the product of particle's mass and speed of light.
%  All other quantities are in SI units.
%
%            posX             posY             posZ             momX             momY             momZ             mass           charge     macro-charge             time       particleID         sourceID

     0.0014823495    6.3822299e-06     0.0058608418    -0.0021482587     0.0022151603    -0.0043394128    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0728439e-18            51751                1
   -0.00087119819    7.5376265e-06     0.0071742544     0.0034791175     0.0021947138     0.0011176051    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0728439e-18            51698                1
    0.00012955345     2.091782e-05     0.0032448466   -0.00015815013     0.0074052671    -0.0042150742    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0728439e-18            51699                1
    -0.0012913659    5.8035552e-05      0.011402567     0.0039050358    -0.0081098611    -0.0024104957    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0728439e-18            50393                1
     0.0015406834    6.1703598e-05      0.011491059    0.00032669524   -0.00041489949    -0.0017210064    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0728439e-18            43028                1
   -0.00072731817    5.4906461e-05     0.0058088363   -0.00018247815     -0.003674936   -0.00020976142    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0728439e-18            26206                1
     -0.001395843    8.7176631e-05     0.0061636963    0.00021117806     0.0003050254   -0.00033221196    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0728439e-18            46606                1
    -0.0015590104    9.5739408e-05    -0.0082292743   -0.00082823983    -0.0059844246     0.0021904102    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0728439e-18            52501                1
    -0.0017301041    8.1400052e-05     -0.011308645   -0.00032176214      0.010546842    -0.0010443974    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0728439e-18            49492                1
   -0.00072976865    1.1487632e-05     0.0092989542    0.00073754351     -0.010677192     0.0021437779    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0728439e-18            48618                1
   -0.00091887254    7.0496804e-05    -0.0054215924      0.005472688      0.010237796    -0.0002986266    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0728439e-18            49784                1
    -0.0013604028    2.0005069e-05      0.010842147     0.0030698311     -0.011102885    2.3220367e-05    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0728439e-18            49625                1
     0.0024723476    9.3079703e-05    -0.0076852441    0.00011249057    -0.0023701217    0.00062618818    9.1093825e-31   -1.6021766e-19    -9.156439e-20    2.0728439e-18            51922                1
