+0.0000000E+00	+9.9999000E+04
+1.4505110E-03	+9.9999000E+04
+2.9010221E-03	+9.9999000E+04
+4.3515330E-03	+9.9996000E+04
+5.8020442E-03	+9.9995000E+04
+7.2525553E-03	+9.9994000E+04
+8.7030660E-03	+9.9990000E+04
+1.0153578E-02	+9.9987000E+04
+1.1604088E-02	+9.9988000E+04
+1.3054599E-02	+9.9990000E+04
+1.4505111E-02	+9.9989000E+04
+1.5955622E-02	+9.9980000E+04
+1.7406132E-02	+9.9976000E+04
+1.8856644E-02	+9.9967000E+04
+2.0307155E-02	+9.9962000E+04
+2.1757665E-02	+9.9961000E+04
+2.3208177E-02	+9.9955000E+04
+2.4658688E-02	+9.9948000E+04
+2.6109198E-02	+9.9937000E+04
+2.7559710E-02	+9.9945000E+04
+2.9010221E-02	+9.9944000E+04
+3.0460731E-02	+9.9942000E+04
+3.1911244E-02	+9.9937000E+04
+3.3361754E-02	+9.9923000E+04
+3.4812264E-02	+9.9914000E+04
+3.6262778E-02	+9.9902000E+04
+3.7713287E-02	+9.9899000E+04
+3.9163797E-02	+9.9889000E+04
+4.0614311E-02	+9.9869000E+04
+4.2064820E-02	+9.9862000E+04
+4.3515330E-02	+9.9836000E+04
+4.4965844E-02	+9.9826000E+04
+4.6416353E-02	+9.9808000E+04
+4.7866863E-02	+9.9793000E+04
+4.9317377E-02	+9.9784000E+04
+5.0767886E-02	+9.9762000E+04
+5.2218396E-02	+9.9740000E+04
+5.3668910E-02	+9.9707000E+04
+5.5119419E-02	+9.9685000E+04
+5.6569929E-02	+9.9650000E+04
+5.8020443E-02	+9.9625000E+04
+5.9470956E-02	+9.9594000E+04
+6.0921462E-02	+9.9574000E+04
+6.2371976E-02	+9.9530000E+04
+6.3822489E-02	+9.9503000E+04
+6.5272995E-02	+9.9472000E+04
+6.6723509E-02	+9.9443000E+04
+6.8174022E-02	+9.9410000E+04
+6.9624528E-02	+9.9372000E+04
+7.1075042E-02	+9.9332000E+04
+7.2525555E-02	+9.9292000E+04
+7.3976061E-02	+9.9255000E+04
+7.5426575E-02	+9.9233000E+04
+7.6877088E-02	+9.9199000E+04
+7.8327594E-02	+9.9170000E+04
+7.9778108E-02	+9.9124000E+04
+8.1228621E-02	+9.9095000E+04
+8.2679127E-02	+9.9048000E+04
